algorithm,edge_selection,inc_init,onion_init,area,cgal_area,pick_area,poly_to_ch_ratio,time,is_simple,points,points_on_poly,in_file
incremental,1,2b,-1,65566876,65566876,-1,0.488106,3.615,1,200,200,uniform-0000200-1
incremental,2,1a,-1,37514626,37514626,-1,0.279274,1.401,1,200,200,uniform-0000200-1
incremental,2,1b,-1,41345720,41345720,-1,0.307794,1.052,1,200,200,uniform-0000200-1
incremental,2,2a,-1,37363878,37363878,-1,0.278152,2.078,1,200,200,uniform-0000200-1
incremental,2,2b,-1,41257152,41257152,-1,0.307135,4.278,1,200,200,uniform-0000200-1
incremental,3,1a,-1,95597902,95597902,-1,0.711670,1.338,1,200,200,uniform-0000200-1
incremental,3,1b,-1,97478416,97478416,-1,0.725669,1.506,1,200,200,uniform-0000200-1
incremental,3,2a,-1,90379220,90379220,-1,0.672820,1.875,1,200,200,uniform-0000200-1
incremental,3,2b,-1,94256838,94256838,-1,0.701686,4.284,1,200,200,uniform-0000200-1
incremental,1,1a,-1,39910586,39910586,-1,0.516138,2.099,1,200,200,euro-night-0000200
incremental,1,1b,-1,35887266,35887266,-1,0.464107,2.805,1,200,200,euro-night-0000200
incremental,1,2a,-1,39532356,39532356,-1,0.511247,5.642,1,200,200,euro-night-0000200
incremental,1,2b,-1,40586522,40586522,-1,0.524880,3.921,1,200,200,euro-night-0000200
incremental,2,1a,-1,24066490,24066490,-1,0.311237,1.476,1,200,200,euro-night-0000200
incremental,2,1b,-1,18720260,18720260,-1,0.242097,1.483,1,200,200,euro-night-0000200
incremental,2,2a,-1,17978228,17978228,-1,0.232501,1.859,1,200,200,euro-night-0000200
incremental,2,2b,-1,18793406,18793406,-1,0.243043,2.96,1,200,200,euro-night-0000200
incremental,3,1a,-1,58457814,58457814,-1,0.755998,4.814,1,200,200,euro-night-0000200
incremental,3,1b,-1,54807834,54807834,-1,0.708795,3.083,1,200,200,euro-night-0000200
incremental,3,2a,-1,58888224,58888224,-1,0.761564,11.831,1,200,200,euro-night-0000200
incremental,3,2b,-1,58239804,58239804,-1,0.753179,6.786,1,200,200,euro-night-0000200
incremental,1,1a,-1,58645860,58645860,-1,0.553535,4.519,1,200,200,us-night-0000200
incremental,1,1b,-1,49350674,49350674,-1,0.465801,3.136,1,200,200,us-night-0000200
incremental,1,2a,-1,55739808,55739808,-1,0.526106,4.059,1,200,200,us-night-0000200
incremental,1,2b,-1,56165392,56165392,-1,0.530123,2.928,1,200,200,us-night-0000200
incremental,2,1a,-1,21458044,21458044,-1,0.202534,2.016,1,200,200,us-night-0000200
incremental,2,1b,-1,20963030,20963030,-1,0.197862,2.171,1,200,200,us-night-0000200
incremental,2,2a,-1,23152090,23152090,-1,0.218523,2.521,1,200,200,us-night-0000200
incremental,2,2b,-1,27154828,27154828,-1,0.256304,3.029,1,200,200,us-night-0000200
incremental,3,1a,-1,83075854,83075854,-1,0.784120,7.09,1,200,200,us-night-0000200
incremental,3,1b,-1,75079214,75079214,-1,0.708643,7.877,1,200,200,us-night-0000200
incremental,3,2a,-1,82182284,82182284,-1,0.775686,9.004,1,200,200,us-night-0000200
incremental,3,2b,-1,84619272,84619272,-1,0.798688,4.879,1,200,200,us-night-0000200
incremental,1,1a,-1,129704788,129704788,-1,0.476598,1.273,1,200,200,paris-0000200
incremental,1,1b,-1,137831224,137831224,-1,0.506459,1.476,1,200,200,paris-0000200
incremental,1,2a,-1,126761420,126761420,-1,0.465783,2.32,1,200,200,paris-0000200
incremental,1,2b,-1,152817326,152817326,-1,0.561525,2.893,1,200,200,paris-0000200
incremental,2,1a,-1,63233486,63233486,-1,0.232351,1.851,1,200,200,paris-0000200
incremental,2,1b,-1,57515462,57515462,-1,0.211340,1.814,1,200,200,paris-0000200
incremental,2,2a,-1,66789086,66789086,-1,0.245416,1.789,1,200,200,paris-0000200
incremental,2,2b,-1,69293204,69293204,-1,0.254617,1.743,1,200,200,paris-0000200
incremental,3,1a,-1,197092256,197092256,-1,0.724213,2.302,1,200,200,paris-0000200
incremental,3,1b,-1,195301488,195301488,-1,0.717633,3.325,1,200,200,paris-0000200
incremental,3,2a,-1,194202094,194202094,-1,0.713593,2.802,1,200,200,paris-0000200
incremental,3,2b,-1,190441600,190441600,-1,0.699775,4.148,1,200,200,paris-0000200
incremental,1,1a,-1,160325606,160325606,-1,0.521657,2.211,1,300,300,uniform-0000300-1
incremental,1,1b,-1,166521026,166521026,-1,0.541816,3.553,1,300,300,uniform-0000300-1
incremental,1,2a,-1,141385996,141385996,-1,0.460033,4.706,1,300,300,uniform-0000300-1
incremental,1,2b,-1,172860898,172860898,-1,0.562444,6.085,1,300,300,uniform-0000300-1
incremental,2,1a,-1,87631184,87631184,-1,0.285129,2.193,1,300,300,uniform-0000300-1
incremental,2,1b,-1,88442940,88442940,-1,0.287770,2.295,1,300,300,uniform-0000300-1
incremental,2,2a,-1,91475414,91475414,-1,0.297637,4.922,1,300,300,uniform-0000300-1
incremental,2,2b,-1,93522850,93522850,-1,0.304299,4.064,1,300,300,uniform-0000300-1
incremental,3,1a,-1,220719902,220719902,-1,0.718165,4.056,1,300,300,uniform-0000300-1
incremental,3,1b,-1,220248990,220248990,-1,0.716632,3.812,1,300,300,uniform-0000300-1
incremental,3,2a,-1,219003518,219003518,-1,0.712580,7.272,1,300,300,uniform-0000300-1
incremental,3,2b,-1,220286584,220286584,-1,0.716755,6.062,1,300,300,uniform-0000300-1
incremental,1,1a,-1,45852116,45852116,-1,0.565802,4.821,1,300,300,euro-night-0000300
incremental,1,1b,-1,41426778,41426778,-1,0.511195,7.198,1,300,300,euro-night-0000300
incremental,1,2a,-1,37574482,37574482,-1,0.463659,6.141,1,300,300,euro-night-0000300
incremental,1,2b,-1,35907244,35907244,-1,0.443085,25.395,1,300,300,euro-night-0000300
incremental,2,1a,-1,18620510,18620510,-1,0.229772,4.58,1,300,300,euro-night-0000300
incremental,2,1b,-1,17014004,17014004,-1,0.209948,3.746,1,300,300,euro-night-0000300
incremental,2,2a,-1,17079614,17079614,-1,0.210758,4.59,1,300,300,euro-night-0000300
incremental,2,2b,-1,13296786,13296786,-1,0.164079,4.576,1,300,300,euro-night-0000300
incremental,3,1a,-1,60332200,60332200,-1,0.744483,11.847,1,300,300,euro-night-0000300
incremental,3,1b,-1,58579448,58579448,-1,0.722854,6.189,1,300,300,euro-night-0000300
incremental,3,2a,-1,60314620,60314620,-1,0.744266,29.745,1,300,300,euro-night-0000300
incremental,3,2b,-1,52408090,52408090,-1,0.646701,11.702,1,300,300,euro-night-0000300
incremental,1,1a,-1,53469914,53469914,-1,0.462120,4.36,1,300,300,us-night-0000300
incremental,1,1b,-1,54208334,54208334,-1,0.468501,4.234,1,300,300,us-night-0000300
incremental,1,2a,-1,62938350,62938350,-1,0.543952,8.251,1,300,300,us-night-0000300
incremental,1,2b,-1,57220058,57220058,-1,0.494531,5.644,1,300,300,us-night-0000300
incremental,2,1a,-1,14327996,14327996,-1,0.123831,4.722,1,300,300,us-night-0000300
incremental,2,1b,-1,19973070,19973070,-1,0.172619,3.463,1,300,300,us-night-0000300
incremental,2,2a,-1,24657424,24657424,-1,0.213104,5.705,1,300,300,us-night-0000300
incremental,2,2b,-1,28120976,28120976,-1,0.243039,6.046,1,300,300,us-night-0000300
incremental,3,1a,-1,79324496,79324496,-1,0.685571,17.181,1,300,300,us-night-0000300
incremental,3,1b,-1,80901696,80901696,-1,0.699202,13.408,1,300,300,us-night-0000300
incremental,3,2a,-1,83277738,83277738,-1,0.719737,5.435,1,300,300,us-night-0000300
incremental,3,2b,-1,88028324,88028324,-1,0.760794,6.43,1,300,300,us-night-0000300
incremental,1,1a,-1,155463150,155463150,-1,0.506077,3.145,1,300,300,uniform-0000300-2
incremental,1,1b,-1,155865796,155865796,-1,0.507388,3.165,1,300,300,uniform-0000300-2
incremental,1,2a,-1,160061316,160061316,-1,0.521046,3.314,1,300,300,uniform-0000300-2
incremental,1,2b,-1,156716402,156716402,-1,0.510157,3.52,1,300,300,uniform-0000300-2
incremental,2,1a,-1,90979886,90979886,-1,0.296166,2.765,1,300,300,uniform-0000300-2
incremental,2,1b,-1,79158122,79158122,-1,0.257683,2.562,1,300,300,uniform-0000300-2
incremental,2,2a,-1,88710710,88710710,-1,0.288779,3.023,1,300,300,uniform-0000300-2
incremental,2,2b,-1,92918462,92918462,-1,0.302476,2.726,1,300,300,uniform-0000300-2
incremental,3,1a,-1,215800992,215800992,-1,0.702494,3.078,1,300,300,uniform-0000300-2
incremental,3,1b,-1,215755022,215755022,-1,0.702345,3.913,1,300,300,uniform-0000300-2
incremental,3,2a,-1,221006838,221006838,-1,0.719441,4.247,1,300,300,uniform-0000300-2
incremental,3,2b,-1,213632532,213632532,-1,0.695435,4.621,1,300,300,uniform-0000300-2
incremental,1,1a,-1,131298914,131298914,-1,0.471508,3.842,1,300,300,paris-0000300
incremental,1,1b,-1,126376664,126376664,-1,0.453832,3.448,1,300,300,paris-0000300
incremental,1,2a,-1,144258888,144258888,-1,0.518049,4.417,1,300,300,paris-0000300
incremental,1,2b,-1,142338026,142338026,-1,0.511151,4.277,1,300,300,paris-0000300
incremental,2,1a,-1,73467662,73467662,-1,0.263830,3.109,1,300,300,paris-0000300
incremental,2,1b,-1,69341034,69341034,-1,0.249011,2.298,1,300,300,paris-0000300
incremental,2,2a,-1,71239720,71239720,-1,0.255829,3.91,1,300,300,paris-0000300
